sample_id,label_encoded,label_name
6222,0,0
4643,11,5
3354,11,5
4790,0,0
1826,0,0
3000,5,1
7872,8,2
1069,9,3
1194,8,2
8664,0,0
3095,8,2
16307,8,2
16387,8,2
5265,5,1
15014,11,5
12801,11,5
13817,10,4
3363,7,1_5
3064,5,1
10293,1,0_1
9821,0,0
10010,5,1
15773,11,5
92,8,2
15297,10,4
12064,10,4
2627,9,3
6567,8,2
2055,8,2
2939,11,5
11030,8,2
4278,11,5
6290,11,5
6355,8,2
587,9,3
5136,5,1
13281,2,0_1_5
12720,11,5
16122,5,1
9045,0,0
1196,8,2
15329,0,0
5231,8,2
16155,5,1
14343,11,5
6497,5,1
1455,11,5
8843,10,4
16601,5,1
15427,11,5
15872,10,4
10021,5,1
9205,5,1
12038,5,1
1655,0,0
5748,10,4
10353,11,5
5889,11,5
1513,11,5
2571,5,1
9675,8,2
6261,11,5
9091,8,2
7922,5,1
14173,11,5
6956,11,5
135,2,0_1_5
8932,10,4
479,5,1
14347,11,5
2838,11,5
3673,11,5
3526,8,2
9559,5,1
370,8,2
11450,11,5
7948,5,1
14613,8,2
15828,6,1_4
16125,8,2
12991,9,3
7243,5,1
15515,10,4
1405,8,2
14829,11,5
3947,0,0
5707,10,4
14024,11,5
13925,10,4
7428,8,2
260,0,0
5063,11,5
15209,5,1
455,8,2
12000,5,1
9215,5,1
5475,5,1
1478,0,0
14338,8,2
10923,11,5
10531,8,2
15471,8,2
161,8,2
12498,8,2
14560,6,1_4
8650,5,1
7525,5,1
10310,0,0
11876,8,2
4585,8,2
863,5,1
10206,5,1
4705,8,2
791,10,4
11995,11,5
989,11,5
3977,0,0
8404,7,1_5
13720,5,1
8220,0,0
13318,8,2
11732,5,1
10238,9,3
7436,8,2
12139,11,5
10260,4,0_4
6450,10,4
5407,5,1
7586,9,3
1543,4,0_4
14398,5,1
2081,5,1
3667,5,1
12336,8,2
14129,11,5
5941,9,3
12548,11,5
15262,0,0
9562,11,5
16688,11,5
12637,0,0
13368,11,5
13488,8,2
13578,11,5
15738,8,2
12007,7,1_5
5993,11,5
7979,5,1
9708,8,2
9886,11,5
9127,8,2
10979,5,1
8014,11,5
13707,5,1
11757,11,5
2196,5,1
5483,11,5
14703,0,0
10977,5,1
1295,8,2
11162,11,5
16526,8,2
15745,8,2
5190,8,2
11590,9,3
15862,8,2
2200,11,5
10013,10,4
13452,11,5
12980,5,1
12771,8,2
2214,11,5
5395,0,0
9994,8,2
13066,10,4
7417,11,5
12705,0,0
5024,0,0
13619,11,5
5757,10,4
808,8,2
4670,8,2
16178,11,5
1459,11,5
11559,8,2
5767,6,1_4
15929,11,5
14243,8,2
3127,11,5
12339,10,4
13235,8,2
13895,5,1
1215,10,4
6365,7,1_5
12309,8,2
14617,0,0
7386,11,5
2077,5,1
7603,11,5
7340,10,4
14985,1,0_1
8116,8,2
2789,0,0
152,11,5
853,11,5
5593,11,5
391,10,4
3563,8,2
5341,0,0
3157,5,1
11228,3,0_3
13061,8,2
606,5,1
10679,1,0_1
16240,5,1
9068,2,0_1_5
10114,11,5
11898,5,1
15422,9,3
13931,5,1
3877,8,2
4972,8,2
12709,9,3
14084,8,2
70,10,4
5547,11,5
7406,11,5
12142,10,4
445,11,5
3931,5,1
15142,10,4
15724,0,0
6744,11,5
13101,0,0
13130,5,1
15656,10,4
7592,10,4
7098,0,0
14910,10,4
7686,10,4
9284,11,5
12323,11,5
1606,5,1
9422,8,2
7996,1,0_1
10176,5,1
11190,0,0
2285,5,1
4983,9,3
11535,9,3
12077,5,1
6531,9,3
15095,8,2
14524,0,0
649,5,1
6201,5,1
4647,7,1_5
9896,11,5
9241,5,1
807,8,2
2600,8,2
11619,11,5
2642,11,5
16699,8,2
7548,11,5
6346,5,1
7895,10,4
6147,11,5
5127,10,4
15437,0,0
8959,9,3
14033,11,5
9048,8,2
4660,10,4
7404,8,2
10952,11,5
12221,1,0_1
4541,1,0_1
14342,8,2
13883,8,2
15490,5,1
15609,11,5
2978,8,2
10228,8,2
9450,3,0_3
6295,8,2
411,5,1
14730,9,3
15851,11,5
13375,5,1
11760,1,0_1
5047,5,1
5636,10,4
3012,11,5
3837,11,5
2208,8,2
2696,5,1
9133,1,0_1
16129,11,5
12797,5,1
12827,0,0
15004,8,2
3524,11,5
1605,5,1
13918,5,1
12029,5,1
5847,5,1
9890,9,3
8371,8,2
6352,5,1
11349,8,2
4329,5,1
4540,3,0_3
11724,8,2
3932,8,2
14952,7,1_5
9270,8,2
310,0,0
6052,8,2
8622,9,3
11036,9,3
12149,5,1
8510,5,1
5504,5,1
7944,11,5
7716,6,1_4
7577,0,0
4238,11,5
6657,8,2
1247,5,1
16628,0,0
2812,8,2
11829,11,5
13179,0,0
10634,11,5
8125,11,5
16632,8,2
8501,9,3
4067,8,2
7644,8,2
5834,11,5
10827,10,4
9566,5,1
3379,8,2
2031,8,2
15988,5,1
12917,5,1
14851,11,5
6808,2,0_1_5
7623,8,2
12714,5,1
5318,11,5
12346,11,5
13167,1,0_1
3903,0,0
7868,10,4
16546,8,2
11121,11,5
13305,6,1_4
15079,1,0_1
12450,8,2
8004,11,5
7992,11,5
15207,1,0_1
14939,5,1
10007,8,2
1793,7,1_5
16171,0,0
14448,10,4
3862,7,1_5
12561,5,1
7567,11,5
10971,5,1
11538,8,2
2594,11,5
5660,9,3
3120,0,0
13348,11,5
11321,5,1
4466,8,2
11240,11,5
8136,8,2
15330,5,1
10809,10,4
7335,10,4
12240,7,1_5
12567,10,4
6515,11,5
8177,5,1
12679,5,1
16251,10,4
4908,11,5
9686,11,5
8763,8,2
6882,5,1
13160,8,2
3497,11,5
3089,2,0_1_5
2155,0,0
3847,10,4
179,5,1
2258,11,5
2211,11,5
15873,6,1_4
7108,11,5
11697,11,5
3549,5,1
1477,11,5
2824,5,1
1023,11,5
4418,5,1
13474,5,1
11176,5,1
2389,5,1
8933,9,3
11079,8,2
11224,5,1
16297,7,1_5
9245,11,5
6659,0,0
596,11,5
1861,9,3
3537,10,4
15074,8,2
7808,0,0
4520,5,1
3449,11,5
4352,0,0
8230,11,5
5507,5,1
16325,11,5
12895,8,2
3986,11,5
9220,8,2
9207,11,5
5804,11,5
2293,8,2
5203,11,5
15201,0,0
14200,8,2
15710,5,1
16199,11,5
9564,11,5
11515,8,2
13768,11,5
9654,8,2
7261,11,5
6671,5,1
8042,9,3
9556,5,1
10573,5,1
10274,8,2
16164,8,2
11605,2,0_1_5
12343,7,1_5
3608,8,2
200,9,3
10935,10,4
9577,8,2
2667,11,5
6631,5,1
11992,5,1
8029,8,2
7983,9,3
4995,8,2
13491,8,2
7361,8,2
14740,7,1_5
4272,11,5
11253,10,4
8818,9,3
4277,8,2
6896,8,2
16570,11,5
13353,11,5
138,8,2
13733,10,4
11775,11,5
8698,5,1
9383,5,1
13780,8,2
11112,0,0
11204,11,5
15424,0,0
14777,5,1
2479,5,1
14783,5,1
10896,11,5
3469,5,1
13016,8,2
4868,11,5
14399,8,2
5021,11,5
6858,8,2
16621,5,1
5311,8,2
2289,5,1
12469,8,2
7275,5,1
1841,11,5
15902,5,1
6707,10,4
8171,11,5
55,8,2
9469,8,2
822,8,2
5510,10,4
10242,11,5
13930,9,3
14612,8,2
7680,10,4
6537,7,1_5
4332,11,5
6797,8,2
3158,5,1
8323,5,1
3428,7,1_5
14683,11,5
14468,10,4
12697,11,5
8915,8,2
4360,11,5
11033,8,2
15758,5,1
8753,8,2
9947,5,1
14840,5,1
9720,11,5
3313,10,4
12355,2,0_1_5
7342,0,0
1495,8,2
10029,11,5
13656,8,2
14089,5,1
16495,11,5
10884,10,4
4199,11,5
4915,5,1
9110,8,2
10156,8,2
16338,11,5
4622,0,0
8512,9,3
4587,8,2
5250,8,2
10254,8,2
13916,11,5
14393,10,4
10404,7,1_5
14252,1,0_1
15950,11,5
3514,0,0
11359,5,1
5358,5,1
5080,8,2
16625,5,1
7626,8,2
1311,8,2
13299,8,2
13075,11,5
5168,8,2
6879,10,4
4815,8,2
2652,11,5
11905,10,4
2473,8,2
3043,10,4
5283,10,4
32,11,5
13736,11,5
1436,8,2
3857,8,2
8037,9,3
11682,5,1
7928,8,2
1120,8,2
5315,8,2
5876,5,1
8920,11,5
9913,0,0
3883,11,5
9027,8,2
10555,5,1
9299,11,5
8709,11,5
10882,5,1
997,10,4
14384,10,4
14376,8,2
7920,7,1_5
1174,8,2
9018,5,1
454,10,4
13784,0,0
11133,8,2
188,8,2
2294,11,5
16683,8,2
6513,11,5
10348,5,1
6026,8,2
11152,10,4
5659,11,5
14422,11,5
16614,5,1
11074,8,2
876,0,0
3341,11,5
4688,8,2
8941,7,1_5
36,5,1
9761,11,5
14096,5,1
11796,8,2
10423,0,0
16112,11,5
7295,5,1
7590,11,5
13552,9,3
786,5,1
5702,5,1
9324,5,1
1258,5,1
13813,11,5
13515,8,2
10688,10,4
14485,5,1
10693,8,2
11318,5,1
7789,5,1
8231,10,4
1532,4,0_4
15564,1,0_1
6601,11,5
6645,2,0_1_5
12966,11,5
15749,5,1
15806,8,2
4467,4,0_4
5320,5,1
13003,11,5
3002,5,1
13965,10,4
10730,9,3
5698,10,4
13774,10,4
2963,0,0
13752,8,2
5973,0,0
9093,8,2
15155,10,4
5709,8,2
4975,11,5
2383,5,1
3579,11,5
11805,11,5
8084,10,4
3685,10,4
15269,0,0
477,10,4
5775,9,3
15569,11,5
10982,5,1
12747,11,5
9170,5,1
5900,11,5
15338,5,1
11005,11,5
775,8,2
12026,11,5
4696,0,0
12961,8,2
11564,11,5
65,0,0
9515,5,1
12812,11,5
9424,5,1
636,6,1_4
13741,5,1
9221,0,0
6311,8,2
8719,0,0
11811,10,4
5487,11,5
12575,8,2
5089,5,1
1068,0,0
15596,11,5
5764,11,5
9743,8,2
11929,9,3
7702,5,1
6237,10,4
10735,10,4
9642,11,5
8504,0,0
11140,10,4
5576,10,4
12377,10,4
377,11,5
660,7,1_5
16473,11,5
9750,9,3
11042,5,1
13504,7,1_5
13267,8,2
8009,9,3
14186,9,3
9000,10,4
9313,10,4
11767,11,5
13903,8,2
4954,5,1
13542,9,3
14025,8,2
15,3,0_3
3651,8,2
13962,8,2
15852,10,4
2062,6,1_4
2122,8,2
4623,11,5
3706,8,2
8888,11,5
7790,0,0
8566,11,5
11651,11,5
9790,8,2
7077,5,1
15162,6,1_4
13268,7,1_5
1241,8,2
7924,11,5
1603,10,4
1801,9,3
3418,11,5
10933,11,5
884,10,4
14798,8,2
15786,7,1_5
10027,8,2
10109,10,4
9049,11,5
5331,11,5
8333,11,5
4441,5,1
2266,8,2
7633,7,1_5
1375,11,5
3519,10,4
4741,5,1
6562,9,3
15638,10,4
2010,10,4
15936,10,4
9370,8,2
11618,7,1_5
1122,8,2
11086,8,2
1029,11,5
1070,5,1
11456,9,3
9756,11,5
13658,11,5
12960,5,1
9272,11,5
10142,8,2
9054,8,2
5097,11,5
10038,10,4
244,8,2
5987,10,4
15531,8,2
2787,11,5
16310,1,0_1
9665,8,2
10579,5,1
1028,5,1
7873,9,3
16675,10,4
975,5,1
7857,11,5
8249,11,5
2291,5,1
545,0,0
8995,8,2
1401,11,5
6343,0,0
2098,8,2
7256,8,2
6233,2,0_1_5
6819,0,0
9926,8,2
14618,9,3
12282,11,5
11664,9,3
9335,10,4
3933,5,1
12690,9,3
4714,8,2
14394,8,2
8982,10,4
9585,10,4
9363,10,4
6620,10,4
1670,8,2
6255,5,1
767,11,5
15623,9,3
15602,8,2
5120,8,2
16331,9,3
2540,11,5
604,11,5
2906,8,2
5101,5,1
4781,5,1
7958,8,2
4543,11,5
15361,11,5
9754,0,0
5256,11,5
12125,1,0_1
12898,9,3
2051,8,2
5524,11,5
6061,0,0
14419,0,0
11257,8,2
2639,8,2
9540,5,1
1461,7,1_5
14916,5,1
8667,8,2
8562,9,3
11964,5,1
5878,10,4
9584,9,3
10666,0,0
13426,11,5
9969,5,1
5848,11,5
100,7,1_5
15264,11,5
6067,11,5
16379,8,2
11837,11,5
1833,9,3
10765,11,5
10039,10,4
13828,10,4
4901,6,1_4
911,5,1
4287,0,0
6194,10,4
80,8,2
8180,11,5
14360,11,5
10323,11,5
1353,5,1
13415,8,2
5577,5,1
14819,10,4
6102,10,4
6995,11,5
10160,10,4
12412,10,4
9230,11,5
15940,5,1
1938,8,2
266,11,5
2179,5,1
10207,8,2
7913,8,2
1896,5,1
5643,9,3
9243,0,0
10363,10,4
1867,11,5
2515,5,1
7565,11,5
12789,8,2
4147,11,5
12745,5,1
3636,7,1_5
3488,5,1
2138,5,1
9459,0,0
4832,9,3
14908,8,2
330,7,1_5
7198,11,5
3293,5,1
9852,5,1
9578,11,5
14997,11,5
12327,11,5
4046,8,2
9481,5,1
13354,10,4
3666,8,2
6096,11,5
13012,5,1
4959,8,2
2154,11,5
13750,10,4
6583,11,5
8245,10,4
187,11,5
16692,9,3
9004,8,2
13545,5,1
7176,11,5
7141,5,1
10457,8,2
16605,11,5
7647,8,2
2842,11,5
13762,5,1
14417,5,1
7761,8,2
267,9,3
11521,8,2
16712,9,3
4805,0,0
11435,10,4
15181,8,2
7766,5,1
920,5,1
11473,5,1
14694,11,5
3132,11,5
1991,8,2
1417,5,1
14377,9,3
2869,9,3
4128,11,5
2976,8,2
9062,8,2
3984,8,2
15147,10,4
2686,11,5
2897,7,1_5
5938,11,5
4569,8,2
7341,11,5
1930,5,1
10528,11,5
15015,11,5
6778,4,0_4
437,5,1
8874,8,2
12245,5,1
5177,11,5
13646,11,5
8336,5,1
6086,10,4
4962,11,5
8781,5,1
3375,8,2
5721,8,2
7669,8,2
11652,11,5
2706,8,2
5418,8,2
7952,10,4
15287,9,3
15360,5,1
7194,8,2
10899,0,0
11370,8,2
1727,5,1
16389,8,2
11408,5,1
10709,11,5
5337,10,4
2775,11,5
10099,10,4
4429,10,4
11313,7,1_5
11035,9,3
5187,0,0
11038,8,2
12441,11,5
13189,1,0_1
5732,11,5
7999,10,4
5683,8,2
4327,11,5
5651,11,5
12088,8,2
6464,10,4
12971,7,1_5
57,11,5
8329,11,5
5045,11,5
4160,8,2
4006,8,2
9373,11,5
2084,9,3
11187,11,5
11631,8,2
3967,11,5
8772,3,0_3
944,8,2
7395,3,0_3
2638,8,2
10968,8,2
8351,5,1
10081,0,0
15495,9,3
6195,11,5
13243,8,2
10432,10,4
10163,9,3
4105,8,2
15000,3,0_3
10340,10,4
11482,10,4
10487,0,0
7037,5,1
16207,5,1
3694,11,5
3051,0,0
8441,8,2
3247,5,1
13133,7,1_5
11578,11,5
7455,5,1
5464,11,5
9317,5,1
14301,5,1
16445,11,5
424,5,1
14,9,3
4385,10,4
14912,10,4
16561,11,5
14860,2,0_1_5
10270,11,5
7437,11,5
10401,8,2
15268,8,2
6689,8,2
2231,8,2
11206,5,1
14127,1,0_1
493,8,2
8752,8,2
4944,8,2
9029,5,1
12230,8,2
4881,5,1
11626,8,2
14495,5,1
4963,0,0
4662,5,1
10085,8,2
4970,11,5
2461,5,1
14011,5,1
10752,5,1
10612,8,2
12443,10,4
748,5,1
2538,9,3
15249,8,2
9287,11,5
9692,5,1
6244,8,2
5963,0,0
9785,8,2
13565,8,2
14087,10,4
7871,8,2
4486,8,2
5134,11,5
797,7,1_5
8519,11,5
13434,8,2
9866,8,2
8987,11,5
4723,8,2
13218,8,2
5489,8,2
14774,5,1
4048,11,5
7997,0,0
3230,10,4
11545,8,2
5466,5,1
15367,10,4
2016,10,4
1470,8,2
8791,2,0_1_5
10155,8,2
11543,0,0
6119,9,3
5484,5,1
2546,10,4
5999,11,5
11563,11,5
1208,8,2
3678,0,0
13359,11,5
6751,10,4
3979,11,5
16482,0,0
2624,0,0
4299,5,1
16706,2,0_1_5
2878,0,0
4211,0,0
6839,10,4
1153,10,4
839,8,2
13284,5,1
4798,5,1
5622,5,1
5711,11,5
16031,5,1
15468,11,5
1613,0,0
16758,5,1
1199,9,3
12764,11,5
2852,8,2
4770,11,5
13820,11,5
2395,8,2
6451,5,1
122,11,5
5376,0,0
1929,11,5
12517,8,2
14960,1,0_1
6665,5,1
7487,10,4
14061,0,0
16206,5,1
16505,5,1
12872,11,5
6709,3,0_3
8248,8,2
16760,8,2
64,8,2
9249,8,2
6221,5,1
8250,10,4
5723,11,5
3193,1,0_1
1393,11,5
2307,11,5
2891,11,5
15470,8,2
12533,0,0
15017,8,2
12357,0,0
818,0,0
13365,8,2
3362,8,2
159,8,2
16734,1,0_1
1566,5,1
7856,8,2
4310,11,5
4274,5,1
12305,5,1
6137,10,4
1671,5,1
4265,11,5
1761,8,2
6779,5,1
2487,11,5
4769,8,2
10390,11,5
13079,9,3
2991,11,5
203,11,5
1905,11,5
3742,11,5
12646,11,5
6257,5,1
3504,5,1
7677,8,2
10868,8,2
5018,5,1
16210,11,5
8662,11,5
9509,5,1
16131,9,3
6172,8,2
16373,8,2
1321,9,3
14727,5,1
9592,8,2
6306,8,2
2019,5,1
2905,4,0_4
14479,11,5
433,10,4
16739,11,5
4961,10,4
8394,10,4
192,9,3
9034,0,0
11638,11,5
3728,10,4
15026,11,5
7496,11,5
13886,10,4
6200,5,1
12118,11,5
1044,0,0
8164,8,2
15676,11,5
10062,11,5
11259,5,1
13611,9,3
6594,11,5
713,8,2
5374,11,5
14181,8,2
16577,9,3
3954,10,4
13748,8,2
15386,8,2
6795,11,5
16076,5,1
6240,0,0
964,11,5
3834,5,1
7608,5,1
4167,7,1_5
10154,11,5
14263,5,1
12769,11,5
10973,8,2
10556,11,5
13055,5,1
2286,8,2
4357,8,2
12799,8,2
6783,0,0
3109,5,1
908,10,4
6131,8,2
13593,8,2
12616,5,1
7771,8,2
6585,11,5
12591,5,1
9298,0,0
16390,8,2
12648,0,0
12889,1,0_1
10561,11,5
14964,8,2
2088,8,2
5011,5,1
238,11,5
5954,9,3
16080,11,5
694,10,4
8651,1,0_1
14838,11,5
5794,8,2
11311,5,1
5006,8,2
7905,8,2
3075,0,0
10747,9,3
3772,5,1
661,0,0
751,11,5
4038,8,2
14834,10,4
910,11,5
1496,8,2
4843,8,2
8363,8,2
2986,5,1
9198,0,0
9162,10,4
7962,10,4
3863,11,5
13841,8,2
246,9,3
4305,11,5
9763,7,1_5
10764,0,0
6563,11,5
1733,9,3
5398,5,1
850,0,0
13162,5,1
4578,5,1
8184,11,5
12120,8,2
7696,5,1
5998,10,4
14015,5,1
342,1,0_1
9073,11,5
6816,10,4
7211,0,0
193,11,5
14275,9,3
13002,5,1
15781,0,0
15257,0,0
16431,11,5
2757,5,1
7551,11,5
14107,11,5
6888,7,1_5
11915,5,1
264,8,2
9483,8,2
14041,5,1
12187,8,2
14380,0,0
15802,11,5
9053,11,5
16157,5,1
14416,5,1
3110,11,5
13840,5,1
5979,10,4
4713,8,2
8970,9,3
11974,0,0
10415,11,5
13970,5,1
11649,9,3
3101,8,2
1103,8,2
1977,8,2
9184,7,1_5
4484,10,4
15558,5,1
6987,11,5
12967,9,3
6429,5,1
8514,10,4
10708,11,5
163,11,5
4318,0,0
2780,0,0
12936,11,5
4971,11,5
8782,8,2
10734,11,5
4198,8,2
7285,5,1
4035,0,0
13594,8,2
15753,10,4
9971,11,5
13044,7,1_5
13322,7,1_5
12159,11,5
6705,8,2
2778,9,3
9105,8,2
3569,7,1_5
13020,10,4
6242,8,2
8341,11,5
16539,10,4
142,7,1_5
6523,10,4
692,5,1
8479,0,0
16225,11,5
3796,6,1_4
13328,8,2
4443,8,2
1860,9,3
3091,11,5
14461,11,5
8545,4,0_4
9797,10,4
12447,11,5
8858,7,1_5
10407,8,2
7448,11,5
8169,5,1
15641,0,0
11866,5,1
702,5,1
7389,10,4
15680,0,0
3138,11,5
13164,7,1_5
14596,11,5
8385,2,0_1_5
7170,8,2
14966,11,5
14481,5,1
7879,8,2
2235,5,1
12429,8,2
3342,8,2
11853,11,5
2671,11,5
15648,8,2
11059,8,2
6605,11,5
14469,4,0_4
10189,8,2
16358,8,2
4172,8,2
13407,1,0_1
16536,11,5
6260,11,5
13287,10,4
11635,8,2
16545,11,5
5718,8,2
5543,0,0
3374,9,3
4852,8,2
5873,8,2
9185,8,2
13392,0,0
5498,10,4
6521,10,4
14639,5,1
7087,5,1
1429,10,4
1327,0,0
3208,8,2
10625,8,2
1010,8,2
8327,11,5
15647,11,5
15485,2,0_1_5
4718,5,1
8537,10,4
3649,0,0
6804,2,0_1_5
12308,9,3
14752,8,2
14725,8,2
3674,8,2
11061,8,2
8671,8,2
15524,11,5
15703,9,3
6307,10,4
5916,8,2
14105,8,2
4304,9,3
11675,8,2
11754,10,4
15637,8,2
4361,11,5
8428,11,5
1127,8,2
7046,5,1
14407,11,5
1839,5,1
3160,11,5
1601,9,3
5026,11,5
1901,11,5
7169,2,0_1_5
9633,0,0
9867,5,1
12599,10,4
5186,11,5
11053,5,1
15156,8,2
9291,9,3
9784,11,5
7097,9,3
8359,8,2
11546,5,1
4605,5,1
4031,8,2
5854,10,4
4028,5,1
3824,8,2
7293,10,4
488,8,2
7532,5,1
15509,10,4
295,11,5
11361,1,0_1
3454,0,0
5220,8,2
14993,10,4
8288,10,4
13689,10,4
14948,10,4
10391,9,3
2562,10,4
14318,5,1
335,0,0
4554,11,5
1971,11,5
7539,8,2
3455,11,5
2320,5,1
8749,5,1
2620,8,2
4979,8,2
6890,11,5
10222,10,4
1341,8,2
6467,11,5
11519,11,5
5329,11,5
11674,5,1
2815,11,5
13432,10,4
1349,5,1
13634,8,2
13345,11,5
4151,5,1
7468,5,1
10650,10,4
402,9,3
3502,10,4
14457,8,2
10320,8,2
7427,11,5
9855,5,1
10236,5,1
11561,0,0
12995,0,0
12416,11,5
8886,8,2
12947,8,2
10083,8,2
14391,0,0
11243,9,3
1159,9,3
9619,11,5
7083,8,2
9297,11,5
16498,10,4
11333,5,1
5058,0,0
10974,8,2
10134,8,2
8162,2,0_1_5
9975,11,5
11021,8,2
12014,11,5
7722,8,2
14667,11,5
6037,8,2
14026,8,2
2866,0,0
13529,11,5
3934,10,4
6818,5,1
2772,11,5
12205,5,1
13557,10,4
8389,8,2
15740,8,2
9561,11,5
8826,10,4
5716,11,5
7188,0,0
2494,8,2
7008,8,2
11576,8,2
11331,8,2
16544,8,2
4931,0,0
4436,11,5
10047,9,3
2262,8,2
15385,11,5
4765,11,5
14611,8,2
1234,11,5
6736,8,2
7174,0,0
4513,10,4
10520,1,0_1
11615,11,5
6239,0,0
4306,11,5
1472,8,2
5849,11,5
7795,10,4
15917,8,2
7016,10,4
8183,11,5
13,10,4
15405,8,2
6020,11,5
1181,8,2
8393,11,5
6834,11,5
14191,11,5
13679,8,2
2161,8,2
9565,11,5
4745,8,2
1996,11,5
12134,8,2
143,5,1
5584,5,1
11145,8,2
12823,8,2
4196,5,1
9262,11,5
8595,11,5
15961,11,5
6475,11,5
7901,10,4
16106,5,1
10691,8,2
11552,8,2
5327,8,2
10049,8,2
1691,11,5
4080,11,5
3461,11,5
7319,11,5
6606,9,3
1840,10,4
5792,11,5
1066,5,1
4704,11,5
11272,8,2
5631,8,2
742,0,0
6901,9,3
16256,5,1
4826,11,5
129,0,0
16727,11,5
83,8,2
12524,11,5
11599,11,5
10065,8,2
3103,10,4
16394,11,5
8018,8,2
357,8,2
14751,5,1
7375,5,1
6486,11,5
15579,8,2
11293,5,1
12666,11,5
14555,8,2
3271,8,2
7353,11,5
8208,5,1
11941,8,2
6794,8,2
9257,8,2
2362,5,1
4998,10,4
110,4,0_4
13072,0,0
8290,5,1
11425,8,2
14626,11,5
9003,5,1
11179,11,5
7019,5,1
5558,7,1_5
341,8,2
11295,1,0_1
2147,11,5
4345,10,4
14619,11,5
16557,10,4
11517,11,5
8229,7,1_5
15990,9,3
6769,8,2
3968,11,5
13573,8,2
4165,8,2
9944,0,0
11452,9,3
1747,8,2
2966,7,1_5
598,8,2
8425,5,1
7946,11,5
1233,11,5
8518,7,1_5
9611,5,1
11003,8,2
8362,0,0
7410,10,4
5967,8,2
15995,8,2
15417,8,2
11404,10,4
4399,8,2
9229,11,5
2349,10,4
7916,8,2
14633,8,2
15267,11,5
16724,9,3
6344,5,1
8516,8,2
2665,9,3
15457,0,0
5113,10,4
11713,5,1
6300,8,2
368,8,2
925,7,1_5
6997,7,1_5
6642,7,1_5
4793,0,0
4603,11,5
12414,8,2
9607,8,2
12929,11,5
9992,5,1
3978,7,1_5
9949,11,5
12005,5,1
8532,11,5
2797,11,5
9588,0,0
805,8,2
10695,8,2
16127,8,2
1441,8,2
8186,8,2
15667,5,1
4548,11,5
6941,8,2
611,8,2
12513,0,0
6931,11,5
16603,5,1
8716,8,2
5079,5,1
106,10,4
7026,8,2
15837,10,4
16147,11,5
16466,8,2
2633,11,5
10922,11,5
14121,11,5
9495,5,1
12733,7,1_5
6354,11,5
795,6,1_4
10196,11,5
15477,10,4
12148,11,5
1631,6,1_4
12475,10,4
733,11,5
171,8,2
726,5,1
5474,0,0
6238,11,5
4992,8,2
8369,4,0_4
328,11,5
9300,9,3
1677,8,2
3005,8,2
11132,8,2
6025,8,2
7213,5,1
11396,0,0
9847,5,1
3139,9,3
7063,11,5
11073,8,2
9109,8,2
7344,11,5
10118,8,2
11726,2,0_1_5
11524,11,5
11462,9,3
7371,0,0
14006,8,2
8484,0,0
1973,10,4
11303,5,1
11055,0,0
15662,5,1
3169,11,5
2623,11,5
7151,11,5
16249,8,2
8451,0,0
10762,11,5
1020,8,2
9378,2,0_1_5
6327,1,0_1
11252,9,3
4758,9,3
12133,8,2
6864,11,5
7518,8,2
3506,5,1
1816,8,2
2467,5,1
14237,0,0
14664,9,3
10824,8,2
14614,10,4
6078,9,3
11232,7,1_5
9377,5,1
5180,8,2
13589,11,5
8863,8,2
14717,10,4
6139,11,5
14180,8,2
16330,10,4
6724,0,0
4976,11,5
3662,11,5
15136,8,2
10091,11,5
12466,5,1
1255,1,0_1
10343,8,2
5001,5,1
3802,8,2
971,8,2
6663,0,0
10806,7,1_5
3226,8,2
12474,5,1
7683,8,2
6829,0,0
14163,8,2
6449,11,5
8026,8,2
14768,5,1
4084,5,1
5858,7,1_5
14533,5,1
16204,8,2
10317,5,1
6643,10,4
913,11,5
6183,9,3
6046,2,0_1_5
8297,8,2
2929,9,3
3280,8,2
13001,5,1
10658,5,1
7337,5,1
10965,11,5
11793,9,3
4412,9,3
9405,11,5
8806,10,4
5296,0,0
753,8,2
13635,5,1
7201,5,1
2104,9,3
323,11,5
16353,6,1_4
13443,10,4
6789,11,5
13608,10,4
1418,11,5
12618,8,2
8764,7,1_5
12551,11,5
16487,8,2
16037,0,0
764,0,0
7917,8,2
12839,5,1
2949,11,5
1439,8,2
7810,5,1
10360,11,5
12536,5,1
4123,8,2
15326,8,2
14687,11,5
16556,8,2
14544,8,2
10349,0,0
2882,0,0
14792,11,5
2708,5,1
6857,9,3
11583,11,5
12568,8,2
5728,7,1_5
15308,11,5
10161,5,1
10488,0,0
9353,11,5
12039,5,1
6207,9,3
11650,11,5
12510,1,0_1
9632,11,5
9322,0,0
9323,9,3
14100,0,0
9182,10,4
14833,8,2
3964,10,4
10066,5,1
15653,8,2
5375,11,5
3657,11,5
11991,11,5
13019,11,5
7907,11,5
14036,8,2
12172,10,4
6894,5,1
14491,11,5
9868,5,1
3077,8,2
9809,5,1
15916,8,2
16477,8,2
7062,8,2
4524,11,5
12112,4,0_4
4517,5,1
16575,8,2
10158,0,0
11099,9,3
3166,11,5
4516,5,1
878,8,2
9092,8,2
1970,1,0_1
5870,8,2
14769,10,4
3503,5,1
9962,11,5
8417,5,1
945,6,1_4
16114,9,3
15755,0,0
13889,11,5
4269,5,1
10796,8,2
9814,8,2
10338,11,5
2000,11,5
4663,5,1
11817,5,1
4910,8,2
12420,5,1
15538,11,5
15835,0,0
550,11,5
4724,11,5
