sample_id,multihot_labels,readable_name
16089,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4793,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
15061,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
5958,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11830,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12973,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14962,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11198,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
8011,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9393,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
29,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5703,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2801,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14635,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7197,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2922,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15936,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4664,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14781,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
9315,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
12563,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14695,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
1245,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4537,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5554,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
11291,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
4053,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5931,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14937,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4412,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
108,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11008,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7205,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
4969,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14519,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12919,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8778,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7917,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15201,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5844,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
9988,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4394,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5873,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10072,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14602,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7886,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11540,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4348,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8000,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9270,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9054,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1158,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14917,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
10420,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14151,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12654,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15645,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10679,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
973,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6765,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4299,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6625,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3653,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5872,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12263,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14252,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
8854,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6690,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5547,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11152,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
3088,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7198,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16127,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13966,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7626,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13408,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
2647,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5868,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13556,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1426,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13914,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3265,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13530,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13736,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4814,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9688,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11071,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
1215,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15896,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15958,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2784,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15351,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13090,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8500,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
323,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1344,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12174,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4457,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
372,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
909,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11636,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
15461,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3399,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
496,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5846,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
10718,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11495,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
12023,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7007,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14727,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3470,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5302,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15146,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
1244,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
4365,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13769,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1195,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15067,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4953,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10272,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
1423,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7222,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
256,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14525,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10405,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
288,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6287,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15026,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13175,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13000,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11570,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9482,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4484,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10333,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12653,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14263,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8377,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1232,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1280,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7747,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
9436,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2675,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1112,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11740,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4221,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13771,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10317,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15528,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5524,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
267,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
12354,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
8296,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15824,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6127,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10931,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7015,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7441,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5821,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15772,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3048,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12752,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11522,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
1379,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6848,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13250,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10497,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
8037,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4759,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10982,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7255,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8414,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14731,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
3790,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
620,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
5799,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
652,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9507,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15747,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11987,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3473,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16362,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10196,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12593,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6840,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12367,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5019,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10078,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6152,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13514,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2516,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
8902,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13205,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8722,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
15295,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5286,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15267,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14448,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12414,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10166,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13492,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3603,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8253,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
16350,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7200,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
10290,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1506,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12878,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14953,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
6942,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
9201,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
12566,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14235,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8303,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1648,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4890,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
730,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5440,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10124,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7306,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16563,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15549,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15877,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1745,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7063,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3853,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11074,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5221,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
16577,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
2709,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14855,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5902,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3388,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13283,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14970,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6389,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
9855,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10318,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12101,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14985,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
3126,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1156,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11266,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5985,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6216,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5912,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
32,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11614,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13371,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5970,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
1336,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15555,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14503,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14770,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
10127,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6300,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1610,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
939,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
10383,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13206,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4023,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
13040,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7046,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9236,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
16621,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
745,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4083,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14777,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3270,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5582,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2877,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6557,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4701,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1741,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10630,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
9058,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
2651,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
11044,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
6712,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
5646,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7453,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3002,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1821,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9978,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
1330,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14020,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
957,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2110,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10969,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14808,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4691,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15190,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1660,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15910,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8807,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6741,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13637,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15350,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
655,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13853,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
12429,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16060,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
14540,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7278,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7603,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2199,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2960,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4640,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2399,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5487,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15002,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
14730,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
11210,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9843,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6745,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1405,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7049,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2625,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10475,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13424,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
6834,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8898,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3148,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12439,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11203,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15654,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2873,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3916,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
